ID,burn_area
199_2016-12-01,0.0
200_2016-12-01,0.0
201_2016-12-01,0.0
202_2016-12-01,0.0
203_2016-12-01,0.0
204_2016-12-01,0.0011069801229698448
205_2016-12-01,0.005778154311295204
206_2016-12-01,5.702384907832828e-06
207_2016-12-01,0.0
208_2016-12-01,0.0
209_2016-12-01,0.0
210_2016-12-01,0.0013906627674973356
211_2016-12-01,0.0012733067504153896
212_2016-12-01,0.0
213_2016-12-01,0.0
214_2016-12-01,0.0
215_2016-12-01,0.0
216_2016-12-01,0.0
217_2016-12-01,0.0
218_2016-12-01,0.0
219_2016-12-01,0.0
220_2016-12-01,0.0
221_2016-12-01,0.0
222_2016-12-01,0.0
223_2016-12-01,0.00014040385277622712
224_2016-12-01,2.591874117851417e-05
225_2016-12-01,0.0
226_2016-12-01,0.0001670316423490626
227_2016-12-01,0.0
228_2016-12-01,0.0
229_2016-12-01,0.0
230_2016-12-01,0.0
231_2016-12-01,0.0
232_2016-12-01,0.0
233_2016-12-01,0.0
234_2016-12-01,0.0
235_2016-12-01,0.0
236_2016-12-01,0.0
237_2016-12-01,0.0
238_2016-12-01,0.0
239_2016-12-01,0.0
240_2016-12-01,0.0
241_2016-12-01,0.0
242_2016-12-01,0.0
243_2016-12-01,0.0
244_2016-12-01,0.0
245_2016-12-01,0.0
246_2016-12-01,0.0
247_2016-12-01,0.0
248_2016-12-01,0.0
249_2016-12-01,0.0
250_2016-12-01,0.0
251_2016-12-01,0.0
252_2016-12-01,0.0
253_2016-12-01,0.0
254_2016-12-01,0.0
255_2016-12-01,0.0003517171216020371
256_2016-12-01,0.0
257_2016-12-01,0.0
258_2016-12-01,0.0
259_2016-12-01,0.0
260_2016-12-01,0.0
261_2016-12-01,0.0
262_2016-12-01,0.0
263_2016-12-01,0.0
264_2016-12-01,0.0
265_2016-12-01,0.0
266_2016-12-01,0.0
267_2016-12-01,0.0
268_2016-12-01,0.0
269_2016-12-01,0.0
270_2016-12-01,0.0
271_2016-12-01,0.0
272_2016-12-01,0.0
273_2016-12-01,0.0
274_2016-12-01,0.0
275_2016-12-01,0.0
276_2016-12-01,0.0
277_2016-12-01,0.0
278_2016-12-01,0.0
279_2016-12-01,0.0007783756058332009
280_2016-12-01,0.0
281_2016-12-01,0.0
282_2016-12-01,0.00014268924784294028
283_2016-12-01,0.00029494436207847495
284_2016-12-01,0.0
285_2016-12-01,0.0
286_2016-12-01,0.0
287_2016-12-01,0.0
288_2016-12-01,0.0
289_2016-12-01,0.0006029143957734951
290_2016-12-01,0.0
291_2016-12-01,0.0
292_2016-12-01,0.0
293_2016-12-01,0.0
294_2016-12-01,0.0
295_2016-12-01,0.0
296_2016-12-01,0.0
297_2016-12-01,0.0
298_2016-12-01,0.0
299_2016-12-01,0.0
300_2016-12-01,0.0
301_2016-12-01,0.0
302_2016-12-01,0.0
303_2016-12-01,0.0
304_2016-12-01,0.0
305_2016-12-01,0.00011888614976947667
306_2016-12-01,0.000414285343545465
307_2016-12-01,0.0
308_2016-12-01,0.0
309_2016-12-01,0.0
310_2016-12-01,0.0
311_2016-12-01,0.0
312_2016-12-01,0.0
313_2016-12-01,0.0
314_2016-12-01,0.0
315_2016-12-01,0.0
316_2016-12-01,0.0
317_2016-12-01,0.0
318_2016-12-01,0.0
319_2016-12-01,0.0
320_2016-12-01,0.0
321_2016-12-01,0.0
322_2016-12-01,0.0
323_2016-12-01,0.0
324_2016-12-01,0.0
325_2016-12-01,0.0
326_2016-12-01,0.0
327_2016-12-01,0.0
328_2016-12-01,0.0
329_2016-12-01,0.0
330_2016-12-01,0.0
331_2016-12-01,0.0005763256482530016
332_2016-12-01,0.0002300677666779733
333_2016-12-01,0.0
334_2016-12-01,0.0
335_2016-12-01,0.0
336_2016-12-01,0.0
337_2016-12-01,0.0
338_2016-12-01,0.0
339_2016-12-01,0.0
340_2016-12-01,0.0
341_2016-12-01,0.0
342_2016-12-01,0.0
343_2016-12-01,0.0
344_2016-12-01,0.0
345_2016-12-01,0.0
346_2016-12-01,0.0
347_2016-12-01,0.0
348_2016-12-01,0.0
349_2016-12-01,0.0
350_2016-12-01,0.0
351_2016-12-01,0.0
352_2016-12-01,0.0
353_2016-12-01,0.0
354_2016-12-01,0.0
355_2016-12-01,0.0
356_2016-12-01,0.0
357_2016-12-01,0.0
358_2016-12-01,0.0
359_2016-12-01,0.0
360_2016-12-01,0.0
361_2016-12-01,0.0
362_2016-12-01,0.0
363_2016-12-01,0.0
364_2016-12-01,0.0
365_2016-12-01,0.0
366_2016-12-01,0.0
367_2016-12-01,0.0
368_2016-12-01,0.0
369_2016-12-01,0.0
370_2016-12-01,0.0
371_2016-12-01,0.0
372_2016-12-01,0.0
373_2016-12-01,0.0
374_2016-12-01,0.0
375_2016-12-01,0.0
376_2016-12-01,0.0
377_2016-12-01,0.0
378_2016-12-01,0.0
379_2016-12-01,0.0
380_2016-12-01,0.0
381_2016-12-01,0.0
382_2016-12-01,0.0
383_2016-12-01,0.0
384_2016-12-01,0.0
385_2016-12-01,0.0
386_2016-12-01,0.0
387_2016-12-01,0.0
388_2016-12-01,0.0
389_2016-12-01,0.0
390_2016-12-01,0.0
391_2016-12-01,0.0
392_2016-12-01,0.0
393_2016-12-01,0.0
394_2016-12-01,0.0
395_2016-12-01,0.0
396_2016-12-01,0.0
397_2016-12-01,0.0
398_2016-12-01,0.0
399_2016-12-01,0.0
400_2016-12-01,0.0
401_2016-12-01,0.0
402_2016-12-01,0.0
403_2016-12-01,0.0
404_2016-12-01,0.0
405_2016-12-01,0.0
406_2016-12-01,0.0
407_2016-12-01,0.0
408_2016-12-01,0.0
409_2016-12-01,0.0
410_2016-12-01,0.0
411_2016-12-01,0.0
412_2016-12-01,0.0
413_2016-12-01,0.0
414_2016-12-01,0.0
415_2016-12-01,0.0
416_2016-12-01,0.0
417_2016-12-01,0.0
418_2016-12-01,0.0
419_2016-12-01,0.0
420_2016-12-01,0.0
421_2016-12-01,0.0
422_2016-12-01,0.0
423_2016-12-01,0.0
424_2016-12-01,0.0001091471951997873
425_2016-12-01,0.0
426_2016-12-01,0.0
427_2016-12-01,0.0
428_2016-12-01,0.0
429_2016-12-01,0.0
430_2016-12-01,0.0
431_2016-12-01,0.0
432_2016-12-01,0.0
433_2016-12-01,0.0
434_2016-12-01,0.0
435_2016-12-01,0.0
436_2016-12-01,0.0
437_2016-12-01,0.0
438_2016-12-01,0.0
439_2016-12-01,0.0
440_2016-12-01,0.0
441_2016-12-01,0.0
442_2016-12-01,0.0
443_2016-12-01,0.0
444_2016-12-01,0.0
445_2016-12-01,0.0
446_2016-12-01,0.0
447_2016-12-01,0.0
448_2016-12-01,0.0
449_2016-12-01,0.0
450_2016-12-01,0.0
451_2016-12-01,0.0
452_2016-12-01,0.0
453_2016-12-01,0.0
454_2016-12-01,0.0
455_2016-12-01,0.0
456_2016-12-01,0.0
457_2016-12-01,0.0
458_2016-12-01,0.0026089245419516714
459_2016-12-01,0.0
460_2016-12-01,0.0
461_2016-12-01,0.0
462_2016-12-01,0.0
463_2016-12-01,0.0
464_2016-12-01,0.0
465_2016-12-01,0.0
466_2016-12-01,0.0
467_2016-12-01,0.0
468_2016-12-01,0.0
469_2016-12-01,0.0
470_2016-12-01,0.0
471_2016-12-01,0.0
472_2016-12-01,0.0
473_2016-12-01,0.0
474_2016-12-01,0.0
475_2016-12-01,0.010630854017795118
476_2016-12-01,0.0070857784465660975
477_2016-12-01,0.0
478_2016-12-01,0.0
479_2016-12-01,0.0
480_2016-12-01,0.0
481_2016-12-01,0.0
482_2016-12-01,0.0
483_2016-12-01,0.0
484_2016-12-01,0.0
485_2016-12-01,0.0
486_2016-12-01,0.0
487_2016-12-01,0.0
488_2016-12-01,0.0
489_2016-12-01,0.0
490_2016-12-01,0.0
491_2016-12-01,0.0
492_2016-12-01,0.0
493_2016-12-01,0.0
494_2016-12-01,0.0030671108245033437
495_2016-12-01,0.0
496_2016-12-01,0.0
497_2016-12-01,0.0
498_2016-12-01,0.0
499_2016-12-01,0.0
500_2016-12-01,0.0
501_2016-12-01,0.0
502_2016-12-01,0.0
503_2016-12-01,0.0
504_2016-12-01,0.0
505_2016-12-01,0.0
506_2016-12-01,0.0
507_2016-12-01,0.0
508_2016-12-01,0.0
509_2016-12-01,0.0
510_2016-12-01,0.0
511_2016-12-01,0.0
512_2016-12-01,0.0
513_2016-12-01,0.0
514_2016-12-01,0.0
515_2016-12-01,0.0
516_2016-12-01,0.0
517_2016-12-01,0.0
518_2016-12-01,0.0
519_2016-12-01,0.0
520_2016-12-01,0.0
521_2016-12-01,0.0
522_2016-12-01,0.0
523_2016-12-01,0.0
524_2016-12-01,0.0
525_2016-12-01,0.0
526_2016-12-01,0.0
527_2016-12-01,0.0
528_2016-12-01,0.0
529_2016-12-01,0.0
530_2016-12-01,0.0
531_2016-12-01,0.0
532_2016-12-01,0.0
0_2017-01-01,0.0
1_2017-01-01,0.0
2_2017-01-01,0.0
3_2017-01-01,0.0
4_2017-01-01,0.0
5_2017-01-01,0.0
6_2017-01-01,0.0
7_2017-01-01,0.0045235201718142
8_2017-01-01,0.0
9_2017-01-01,0.0
10_2017-01-01,0.0
11_2017-01-01,0.0
12_2017-01-01,0.0
13_2017-01-01,0.0
14_2017-01-01,0.0
15_2017-01-01,0.00362929785998199
16_2017-01-01,0.016596990145748853
17_2017-01-01,0.009504025292364318
18_2017-01-01,0.0
19_2017-01-01,0.0015192975987320268
20_2017-01-01,0.0
21_2017-01-01,0.0
22_2017-01-01,0.0
23_2017-01-01,0.0
24_2017-01-01,0.0
25_2017-01-01,0.0
26_2017-01-01,0.0
27_2017-01-01,0.0
28_2017-01-01,4.484809403783145e-05
29_2017-01-01,0.013382774648025828
30_2017-01-01,0.010657964121003142
31_2017-01-01,0.0061181396119566935
32_2017-01-01,0.0
33_2017-01-01,0.0
34_2017-01-01,0.0
35_2017-01-01,0.0015702990727939955
36_2017-01-01,0.0
37_2017-01-01,0.0
38_2017-01-01,0.0
39_2017-01-01,0.0
40_2017-01-01,0.0
41_2017-01-01,0.0
42_2017-01-01,0.0
43_2017-01-01,0.0
44_2017-01-01,0.0
45_2017-01-01,0.00479844771203739
46_2017-01-01,0.006024638340841737
47_2017-01-01,0.026161583197033517
48_2017-01-01,0.02808804384926373
49_2017-01-01,0.009397797243261655
50_2017-01-01,0.0
51_2017-01-01,0.0
52_2017-01-01,0.0
53_2017-01-01,0.0044482484951130895
54_2017-01-01,0.0
55_2017-01-01,0.0
56_2017-01-01,0.0
57_2017-01-01,0.0
58_2017-01-01,0.0
59_2017-01-01,0.0
60_2017-01-01,0.0
61_2017-01-01,0.0
62_2017-01-01,0.0
63_2017-01-01,0.0
64_2017-01-01,0.0
65_2017-01-01,0.0
66_2017-01-01,0.0
67_2017-01-01,0.0
68_2017-01-01,0.006594099832513399
69_2017-01-01,0.021569075160972055
70_2017-01-01,0.005952739745248728
71_2017-01-01,0.0
72_2017-01-01,0.0
73_2017-01-01,0.0
74_2017-01-01,0.0
75_2017-01-01,0.0
76_2017-01-01,0.0
77_2017-01-01,0.0
78_2017-01-01,0.0
79_2017-01-01,0.0
80_2017-01-01,0.0
81_2017-01-01,0.0
82_2017-01-01,0.0
83_2017-01-01,0.0
84_2017-01-01,0.0
85_2017-01-01,0.0
86_2017-01-01,0.0
87_2017-01-01,0.0
88_2017-01-01,0.0
89_2017-01-01,0.0
90_2017-01-01,0.0
91_2017-01-01,0.0
92_2017-01-01,0.0
93_2017-01-01,0.005816933481451155
94_2017-01-01,0.0008679915641614747
95_2017-01-01,0.0
96_2017-01-01,0.0
97_2017-01-01,0.0
98_2017-01-01,0.0
99_2017-01-01,0.0
100_2017-01-01,0.0
101_2017-01-01,0.007742542919369424
102_2017-01-01,0.0
103_2017-01-01,0.0
104_2017-01-01,0.0
105_2017-01-01,0.0
106_2017-01-01,0.0
107_2017-01-01,0.0
108_2017-01-01,0.0
109_2017-01-01,0.0
110_2017-01-01,0.0
111_2017-01-01,0.0
112_2017-01-01,0.0
113_2017-01-01,0.0
114_2017-01-01,0.0
115_2017-01-01,0.0
116_2017-01-01,0.009101217395290169
117_2017-01-01,0.0035201229572801047
118_2017-01-01,0.0
119_2017-01-01,0.0
120_2017-01-01,0.0
121_2017-01-01,0.0
122_2017-01-01,0.0
123_2017-01-01,0.0
124_2017-01-01,0.0
125_2017-01-01,0.0
126_2017-01-01,0.0
127_2017-01-01,0.0
128_2017-01-01,0.0
129_2017-01-01,0.0
130_2017-01-01,0.0
131_2017-01-01,0.0
132_2017-01-01,0.0
133_2017-01-01,0.0
134_2017-01-01,0.0
135_2017-01-01,0.0
136_2017-01-01,0.0
137_2017-01-01,0.0
138_2017-01-01,0.0
139_2017-01-01,0.0
140_2017-01-01,0.0
141_2017-01-01,0.0
142_2017-01-01,0.0
143_2017-01-01,0.0
144_2017-01-01,0.0
145_2017-01-01,0.0
146_2017-01-01,0.0
147_2017-01-01,0.0
148_2017-01-01,0.0
149_2017-01-01,0.0
150_2017-01-01,0.0
151_2017-01-01,0.0
152_2017-01-01,0.0
153_2017-01-01,0.0
154_2017-01-01,0.0
155_2017-01-01,0.0
156_2017-01-01,0.0
157_2017-01-01,0.0
158_2017-01-01,0.0
159_2017-01-01,0.0
160_2017-01-01,0.0
161_2017-01-01,0.0
162_2017-01-01,0.0
163_2017-01-01,0.0
164_2017-01-01,0.0
165_2017-01-01,0.0
166_2017-01-01,0.0
167_2017-01-01,0.0
168_2017-01-01,0.0
169_2017-01-01,0.0
170_2017-01-01,0.0
171_2017-01-01,0.0
172_2017-01-01,0.0
173_2017-01-01,0.0
174_2017-01-01,0.0
175_2017-01-01,0.0
176_2017-01-01,0.0
177_2017-01-01,0.0
178_2017-01-01,0.0
179_2017-01-01,0.0
180_2017-01-01,0.0
181_2017-01-01,0.0
182_2017-01-01,0.0
183_2017-01-01,0.0
184_2017-01-01,0.0
185_2017-01-01,0.0
186_2017-01-01,0.0
187_2017-01-01,0.0
188_2017-01-01,0.0
189_2017-01-01,0.0
190_2017-01-01,0.0
191_2017-01-01,0.0
192_2017-01-01,0.0
193_2017-01-01,0.0
194_2017-01-01,0.0
195_2017-01-01,0.0
196_2017-01-01,0.0
197_2017-01-01,0.0
198_2017-01-01,0.0
199_2017-01-01,0.0
200_2017-01-01,0.0
201_2017-01-01,0.0
202_2017-01-01,0.0
203_2017-01-01,0.0
204_2017-01-01,0.0
205_2017-01-01,0.0
206_2017-01-01,0.0
207_2017-01-01,0.0
208_2017-01-01,0.0
209_2017-01-01,0.0
210_2017-01-01,0.0
211_2017-01-01,0.0
212_2017-01-01,0.0
213_2017-01-01,0.0
214_2017-01-01,0.0
215_2017-01-01,0.0
216_2017-01-01,0.0
217_2017-01-01,0.0
218_2017-01-01,0.0
219_2017-01-01,0.0
220_2017-01-01,0.0
221_2017-01-01,0.0
222_2017-01-01,0.0
223_2017-01-01,0.0
224_2017-01-01,0.0
225_2017-01-01,0.0
226_2017-01-01,0.0
227_2017-01-01,0.0
228_2017-01-01,0.0
229_2017-01-01,0.0
230_2017-01-01,0.0
231_2017-01-01,0.0
232_2017-01-01,0.0
233_2017-01-01,0.0
234_2017-01-01,0.0
235_2017-01-01,0.0
236_2017-01-01,0.0
237_2017-01-01,0.0
238_2017-01-01,0.0
239_2017-01-01,0.0
240_2017-01-01,0.0
241_2017-01-01,0.0
242_2017-01-01,0.0
243_2017-01-01,0.0
244_2017-01-01,0.0
245_2017-01-01,0.0
246_2017-01-01,0.0
247_2017-01-01,0.0
248_2017-01-01,0.0
249_2017-01-01,0.0
250_2017-01-01,0.0
251_2017-01-01,0.0
252_2017-01-01,0.0
253_2017-01-01,0.0
254_2017-01-01,0.0
255_2017-01-01,0.0
256_2017-01-01,0.0
257_2017-01-01,0.0
258_2017-01-01,0.0
259_2017-01-01,0.0
260_2017-01-01,0.0
261_2017-01-01,0.0
262_2017-01-01,0.0
263_2017-01-01,0.0
264_2017-01-01,0.0
265_2017-01-01,0.0
266_2017-01-01,0.0
267_2017-01-01,0.0
268_2017-01-01,0.0
269_2017-01-01,0.0
270_2017-01-01,0.0
271_2017-01-01,0.0
272_2017-01-01,0.0
273_2017-01-01,0.0
274_2017-01-01,0.0
275_2017-01-01,0.0
276_2017-01-01,0.0
277_2017-01-01,0.0
278_2017-01-01,0.0
279_2017-01-01,0.0
280_2017-01-01,0.0
281_2017-01-01,0.0
282_2017-01-01,0.0
283_2017-01-01,0.0
284_2017-01-01,0.0
285_2017-01-01,0.0
286_2017-01-01,0.0
287_2017-01-01,0.0
288_2017-01-01,0.0
289_2017-01-01,0.0
290_2017-01-01,0.0
291_2017-01-01,0.0
292_2017-01-01,0.0
293_2017-01-01,0.0
294_2017-01-01,0.0
295_2017-01-01,0.0
296_2017-01-01,0.0
297_2017-01-01,0.0
298_2017-01-01,0.0
299_2017-01-01,0.0
300_2017-01-01,0.0
301_2017-01-01,0.0
302_2017-01-01,0.0
303_2017-01-01,0.0
304_2017-01-01,0.0
305_2017-01-01,0.0
306_2017-01-01,0.0
307_2017-01-01,0.0
308_2017-01-01,0.0
309_2017-01-01,0.0
310_2017-01-01,0.0
311_2017-01-01,0.0
312_2017-01-01,0.0
313_2017-01-01,0.0
314_2017-01-01,0.0
315_2017-01-01,0.0
316_2017-01-01,0.0
317_2017-01-01,0.0
318_2017-01-01,0.0
319_2017-01-01,0.0
320_2017-01-01,0.0
321_2017-01-01,0.0
322_2017-01-01,0.0
323_2017-01-01,0.0
324_2017-01-01,0.0
325_2017-01-01,0.0
326_2017-01-01,0.0
327_2017-01-01,0.0
328_2017-01-01,0.0
329_2017-01-01,0.0
330_2017-01-01,0.0
331_2017-01-01,0.0
332_2017-01-01,0.0
333_2017-01-01,0.0
334_2017-01-01,0.0
335_2017-01-01,0.0
336_2017-01-01,0.0
337_2017-01-01,0.0
338_2017-01-01,0.0
339_2017-01-01,0.0
340_2017-01-01,0.0
341_2017-01-01,0.0
342_2017-01-01,0.0
343_2017-01-01,0.0
344_2017-01-01,0.0
345_2017-01-01,0.0
346_2017-01-01,0.0
347_2017-01-01,0.0
348_2017-01-01,0.0
349_2017-01-01,0.0
350_2017-01-01,0.0
351_2017-01-01,0.0
352_2017-01-01,0.0
353_2017-01-01,0.0
354_2017-01-01,0.0
355_2017-01-01,0.0
356_2017-01-01,0.0
357_2017-01-01,0.0
358_2017-01-01,0.0
359_2017-01-01,0.0
360_2017-01-01,0.0
361_2017-01-01,0.0
362_2017-01-01,0.0
363_2017-01-01,0.0
364_2017-01-01,0.0
365_2017-01-01,0.0
366_2017-01-01,0.0
367_2017-01-01,0.0
368_2017-01-01,0.0
369_2017-01-01,0.0
370_2017-01-01,0.0
371_2017-01-01,0.0
372_2017-01-01,0.0
373_2017-01-01,0.0
374_2017-01-01,0.0
375_2017-01-01,0.0
376_2017-01-01,0.0
377_2017-01-01,0.0
378_2017-01-01,0.0
379_2017-01-01,0.0
380_2017-01-01,0.0
381_2017-01-01,0.0
382_2017-01-01,0.0
383_2017-01-01,0.0
384_2017-01-01,0.0
385_2017-01-01,0.0
386_2017-01-01,0.0
387_2017-01-01,0.0
388_2017-01-01,0.0
389_2017-01-01,0.0
390_2017-01-01,0.0
391_2017-01-01,0.0
392_2017-01-01,0.0
393_2017-01-01,0.0
394_2017-01-01,0.0
395_2017-01-01,0.0
396_2017-01-01,0.0
397_2017-01-01,0.0
398_2017-01-01,0.0
399_2017-01-01,0.0
400_2017-01-01,0.0
401_2017-01-01,0.0
402_2017-01-01,0.0
403_2017-01-01,0.0
404_2017-01-01,0.0
405_2017-01-01,0.0
406_2017-01-01,0.0
407_2017-01-01,0.0
408_2017-01-01,0.0
409_2017-01-01,0.0
410_2017-01-01,0.0
411_2017-01-01,0.0
412_2017-01-01,0.0
413_2017-01-01,0.0
414_2017-01-01,0.0
415_2017-01-01,0.0
416_2017-01-01,0.0
417_2017-01-01,0.0
418_2017-01-01,0.0
419_2017-01-01,0.0
420_2017-01-01,0.0
421_2017-01-01,0.0
422_2017-01-01,0.0
423_2017-01-01,0.0
424_2017-01-01,0.0
425_2017-01-01,0.0
426_2017-01-01,0.0
427_2017-01-01,0.0
428_2017-01-01,0.0
429_2017-01-01,0.0
430_2017-01-01,0.0
431_2017-01-01,0.0
432_2017-01-01,0.0
433_2017-01-01,0.0
434_2017-01-01,0.0
435_2017-01-01,0.0
436_2017-01-01,0.0
437_2017-01-01,0.0
438_2017-01-01,0.0
439_2017-01-01,0.0
440_2017-01-01,0.0
441_2017-01-01,0.0
442_2017-01-01,0.0
443_2017-01-01,0.0
444_2017-01-01,0.0
445_2017-01-01,0.0
446_2017-01-01,0.0
447_2017-01-01,0.0
448_2017-01-01,0.0
449_2017-01-01,0.0
450_2017-01-01,0.0
451_2017-01-01,0.0
452_2017-01-01,0.0
453_2017-01-01,0.0
454_2017-01-01,0.0
455_2017-01-01,0.0
456_2017-01-01,0.0
457_2017-01-01,0.0
458_2017-01-01,0.0
459_2017-01-01,0.0
460_2017-01-01,0.0
461_2017-01-01,0.0
462_2017-01-01,0.0
463_2017-01-01,0.0
464_2017-01-01,0.0
465_2017-01-01,0.0
466_2017-01-01,0.0
467_2017-01-01,0.0
468_2017-01-01,0.0
469_2017-01-01,0.0
470_2017-01-01,0.0
471_2017-01-01,0.0
472_2017-01-01,0.0
473_2017-01-01,0.0
474_2017-01-01,0.0
475_2017-01-01,0.004643635963809791
476_2017-01-01,0.0007921510097678563
477_2017-01-01,0.0
478_2017-01-01,0.0
479_2017-01-01,0.0
480_2017-01-01,0.0
481_2017-01-01,0.0
482_2017-01-01,0.0
483_2017-01-01,0.0
484_2017-01-01,0.0
485_2017-01-01,0.0
486_2017-01-01,0.0
487_2017-01-01,0.0
488_2017-01-01,0.0
489_2017-01-01,0.0
490_2017-01-01,0.0
491_2017-01-01,0.0
492_2017-01-01,0.0
493_2017-01-01,0.0
494_2017-01-01,0.0
495_2017-01-01,0.0
496_2017-01-01,0.0
497_2017-01-01,0.0
498_2017-01-01,0.0
499_2017-01-01,0.0
500_2017-01-01,0.0
501_2017-01-01,0.0
502_2017-01-01,0.0
503_2017-01-01,0.0
504_2017-01-01,0.0
505_2017-01-01,0.0
506_2017-01-01,0.0
507_2017-01-01,0.0
508_2017-01-01,0.0
509_2017-01-01,0.0
510_2017-01-01,0.0
511_2017-01-01,0.0
512_2017-01-01,0.0
513_2017-01-01,0.0
514_2017-01-01,0.0
515_2017-01-01,0.0
516_2017-01-01,0.0
517_2017-01-01,0.0
518_2017-01-01,0.0
519_2017-01-01,0.0
520_2017-01-01,0.0
521_2017-01-01,0.0
522_2017-01-01,0.0
523_2017-01-01,0.0
524_2017-01-01,0.0
525_2017-01-01,0.0
526_2017-01-01,0.0
527_2017-01-01,0.0
528_2017-01-01,0.0
529_2017-01-01,0.0
530_2017-01-01,0.0
531_2017-01-01,0.0
532_2017-01-01,0.0
0_2017-02-01,0.0
1_2017-02-01,0.0
2_2017-02-01,0.0
3_2017-02-01,0.0
4_2017-02-01,0.0
5_2017-02-01,0.0
6_2017-02-01,0.002471218031559653
7_2017-02-01,0.0095027110870482
8_2017-02-01,0.00043467344862221056
9_2017-02-01,0.0
10_2017-02-01,0.0
11_2017-02-01,0.0
12_2017-02-01,0.0
13_2017-02-01,0.0
14_2017-02-01,0.0
15_2017-02-01,0.007374113886869276
16_2017-02-01,0.019756685327197966
17_2017-02-01,0.013105975334774212
18_2017-02-01,0.0007861761271492056
19_2017-02-01,0.0062713595663926505
20_2017-02-01,0.0
21_2017-02-01,0.0
22_2017-02-01,0.0
23_2017-02-01,0.0
24_2017-02-01,0.0
25_2017-02-01,0.0
26_2017-02-01,0.0
27_2017-02-01,0.0
28_2017-02-01,0.006419947507908546
29_2017-02-01,0.01696425138349965
30_2017-02-01,0.014228272268713612
31_2017-02-01,0.013144342293478413
32_2017-02-01,0.0014255103867961503
33_2017-02-01,0.0
34_2017-02-01,0.0
35_2017-02-01,0.008934155905479716
36_2017-02-01,0.0
37_2017-02-01,0.00494191165222343
38_2017-02-01,0.0
39_2017-02-01,0.0
40_2017-02-01,0.0
41_2017-02-01,0.0
42_2017-02-01,0.0
43_2017-02-01,0.0
44_2017-02-01,0.0
45_2017-02-01,0.008870769612417366
46_2017-02-01,0.008633835207958731
47_2017-02-01,0.029373624374583074
48_2017-02-01,0.033589451600212365
49_2017-02-01,0.014304267330978284
50_2017-02-01,0.0
51_2017-02-01,0.0006242446006440392
52_2017-02-01,0.0
53_2017-02-01,0.011730472408485532
54_2017-02-01,0.0
55_2017-02-01,0.0
56_2017-02-01,0.0
57_2017-02-01,0.0
58_2017-02-01,0.0
59_2017-02-01,0.0
60_2017-02-01,0.0
61_2017-02-01,0.0
62_2017-02-01,0.0
63_2017-02-01,0.0
64_2017-02-01,0.0
65_2017-02-01,0.0
66_2017-02-01,0.0
67_2017-02-01,0.0
68_2017-02-01,0.009909073318863022
69_2017-02-01,0.02698337000126628
70_2017-02-01,0.011450412571772492
71_2017-02-01,0.0
72_2017-02-01,0.0
73_2017-02-01,0.0
74_2017-02-01,0.0
75_2017-02-01,0.00024070646695474075
76_2017-02-01,0.00047482198274027484
77_2017-02-01,0.0
78_2017-02-01,0.0
79_2017-02-01,0.0
80_2017-02-01,0.0
81_2017-02-01,0.0
82_2017-02-01,0.0
83_2017-02-01,0.0
84_2017-02-01,0.0
85_2017-02-01,0.0
86_2017-02-01,0.0
87_2017-02-01,0.0
88_2017-02-01,0.0
89_2017-02-01,0.0
90_2017-02-01,0.00025604911723466593
91_2017-02-01,0.0030088506128914064
92_2017-02-01,0.0028255256876192295
93_2017-02-01,0.011844264522058019
94_2017-02-01,0.005887475586735266
95_2017-02-01,0.0
96_2017-02-01,0.005272553127099502
97_2017-02-01,0.0018964039264021144
98_2017-02-01,0.0033276310063078147
99_2017-02-01,0.0
100_2017-02-01,0.0
101_2017-02-01,0.012371709300918
102_2017-02-01,0.0020475249436953547
103_2017-02-01,0.0
104_2017-02-01,0.0
105_2017-02-01,0.0
106_2017-02-01,0.0
107_2017-02-01,0.0
108_2017-02-01,0.0
109_2017-02-01,0.0
110_2017-02-01,0.0
111_2017-02-01,0.0
112_2017-02-01,0.0
113_2017-02-01,0.0
114_2017-02-01,0.0
115_2017-02-01,0.0001414421726387404
116_2017-02-01,0.014106162619645923
117_2017-02-01,0.007377683590051993
118_2017-02-01,0.0
119_2017-02-01,0.0
120_2017-02-01,0.0
121_2017-02-01,0.0
122_2017-02-01,0.0
123_2017-02-01,0.0
124_2017-02-01,0.0
125_2017-02-01,0.0
126_2017-02-01,0.0
127_2017-02-01,0.0
128_2017-02-01,0.0
129_2017-02-01,0.0
130_2017-02-01,0.0
131_2017-02-01,0.0
132_2017-02-01,0.0
133_2017-02-01,0.0
134_2017-02-01,0.0
135_2017-02-01,0.0
136_2017-02-01,0.0
137_2017-02-01,0.0
138_2017-02-01,0.0
139_2017-02-01,0.0
140_2017-02-01,0.0
141_2017-02-01,0.0
142_2017-02-01,0.0
143_2017-02-01,0.0
144_2017-02-01,0.0
145_2017-02-01,0.0
146_2017-02-01,0.0
147_2017-02-01,0.0
148_2017-02-01,0.0008161396915922093
149_2017-02-01,0.0
150_2017-02-01,0.0
151_2017-02-01,0.0
152_2017-02-01,0.0
153_2017-02-01,0.0
154_2017-02-01,0.0
155_2017-02-01,0.0
156_2017-02-01,0.0
157_2017-02-01,0.0
158_2017-02-01,0.0
159_2017-02-01,0.0
160_2017-02-01,0.0
161_2017-02-01,0.0
162_2017-02-01,0.0
163_2017-02-01,0.0
164_2017-02-01,0.0
165_2017-02-01,0.0
166_2017-02-01,0.0
167_2017-02-01,0.0
168_2017-02-01,0.0
169_2017-02-01,0.0
170_2017-02-01,0.0
